id,candy_id,review,score,name,time
156,16,近くのまいばすけっとが改装したら置かれるようになって初めてフェアトレード商品を出していた事を知りました。 普段カカオ70%くらいのものを好んで食べていましたが、こちらの商品は80%でもそうと感じさせないなめらかさと甘みがあり、この品質でこの価格で更にフェアトレード、向かいにある輸入高級スーパーで買うより満足感がある！と嬉しくなりました。,5.0,さとさとさん,2019.04.11
157,16,これまで食べたハイカカオチョコレートの中で一番食べやすく、美味しく、安い。 材料にこだわって、この価格。 多少乳化剤入ってても全然きにならないですねー。,5.0,メグッペさん,2019.03.11
158,16,80%の割りに非常に食べやすくて美味しいです。 オーガニックで体にも安心です。 他メーカーの70%台のものをよく食べていましたが、カカオ率がこちらの方が高く、試しに買って食べてみたら70%台のものと変わらない食べやすさだったのでこれからはこちらを食べたいと思います。,5.0,ちゃっぴーさん,2019.02.22
159,16,国産の有名メーカーと比較してもすっきりとした後味が際立ちます。トップバリュのチョコレートは初めて買ってみましたが他の商品も試してみたいと思いました。,5.0,スプーンおばさんさん,2019.02.16
160,16,口の中に入れておいても溶けない。噛むとボソボソして、チョコレートの舌触りとは思えない。まるでオカラか何かのようだ。こんなチョコレートは初めて食べた。,2.0,Yaskoさん,2019.01.06
161,16,日本のなめらか～なチョコレートに慣れていたので、こちらは海外のチョコレートっぽいザラつきを感じます。,4.0,チョコラさん,2018.11.16
162,16,せっかくのオーガニックチョコなのに乳化剤（大豆由来）が使われるのが気になります。 大豆由来ということは大豆レシチンですよね？ この価格に提供しているということは大豆レシチンは遺伝子組み換え大豆を使用しているのではないですか？,2.0,添加物。。。さん,2018.11.06
163,16,せっかくのオーガニックなのになぜ乳化剤が入ってるんでしょう…,2.0,添加物嫌いさん,2018.11.04
164,16,オーガニックでフェアトレードでこの価格とは正直驚きです。肝心の中身は厚みもありしっかりしており、美味しい高カカオチョコレートでした！,5.0,しょこらさん,2018.06.29
165,16,おいしいです♪,5.0,キミミさん,2018.05.16
166,16,80％なのにすごく食べやすいです。 他のハイカカオチョコレートよりずっと美味しい！ 甘いチョコレートは苦手なので買うならコレと思ったのに〜 品切れで、お店の人に聞いてもなかなか入ってこないそうです。 隣に30％のチョコもあるんですが、やはりこっち。 品切れになったということは、私の他にもコレを見つけちゃった人がいるんだと思います＾＾安定供給して欲しいです。 これからも体に安全でおいしい商品をお願いします。 添加物だらけの安物はもういいです。 大手がこういう商品をもっと提供・開発してくれたら、 世の中変わっていくんじゃないかなー。 今後の期待を込めて星５つ。,5.0,エンジェルさん,2018.04.07
167,16,おいしい。ダークチョコをいろいろ食べてるんですが少し甘みを感じます。(ほんとは甘いチョコ食べたいんですけど我慢してるので)お家の近くのイオングループのスーパーで見かけないのでたまに買います。,5.0,おいしいさん,2018.04.07
168,16,深くてなめらかです、原料的にみるとコスパいいのでは ないでしょうか。定期的に買わせていただきます。,4.0,セイセイさん,2018.03.02
169,17,カカオ70%の苦味がちょうど良いし、甘いものを食べる罪悪感も少なくてすみます。買い置きしてちょこっとづつ食べてます。,5.0,ともさん,2020.06.10
170,17,甘すぎずパクパクいけました おいしいです,4.0,たなさん,2020.06.08
171,17,甘さ控えめで、美味しいです。 価格も他のお菓子メーカーよりお手頃なので、つい手が伸びます。,4.0,あぽんさん,2019.09.04
172,17,便秘予防によいアーモンドと カカオポリフェノールが一緒に摂取できるので アーモンドチョコは一石二鳥の商品。 お気に入りで、 何度もリピートしています。 カカオ７２％のアーモンドチョコの商品の中では 値段がリーズナブルですね。 要望としては、個包装にして、大袋入りが欲しいです。,5.0,ひよこさん,2019.03.27
173,17,カカオの美味しさが感じられず、私の口には合いませんでした。,1.0,かぷっちょさん,2019.03.21
174,17,ビターのアーモンドチョコは珍しい。甘ったるくなくおいしいです。,5.0,たかさんさん,2018.07.10
175,17,カカオ70%ということもあって甘すぎず、アーモンドと相性抜群です！,5.0,Marie.tさん,2018.05.31
176,17,カカオ70%商品が自分にはちょうど良く、こちらの商品もカカオ70%でしたので購入しました。 期待よりはるかに美味しく、よくあるアーモンドチョコより美味しかったです。 個包装だと自分のペースで少しずつ食べられるし、分けあっても食べられるので、袋入りも良いかなぁと思います。,5.0,はるさん,2018.05.05
177,17,ほろ苦くて美味しいが、200円はちょっと高いかな。,3.0,キャンディさん,2018.04.09
178,17,アーモンドチョコレートはもともと好きでよく食べていましたが、ここまでのビタータイプのものは初めて。ビターといっても苦すぎず、カカオの風味たっぷりで、とても美味しいです。当分はまりそうです。,5.0,junko1224さん,2018.02.23
179,17,チョコレートはすごく美味しい。なのに、中のアーモンドがおいしくないからもったいない。アーモンドの渋皮？が分厚くて硬くアーモンドの香りも薄い。アーモンドが若いみたいな…。残念…。,2.0,にこさん,2018.02.18
